task_id,proj_id,wbs_id,clndr_id,phys_complete_pct,rev_fdbk_flag,est_wt,lock_plan_flag,auto_compute_act_flag,complete_pct_type,task_type,duration_type,status_code,task_code,task_name,rsrc_id,total_float_hr_cnt,free_float_hr_cnt,remain_drtn_hr_cnt,act_work_qty,remain_work_qty,target_work_qty,target_drtn_hr_cnt,target_equip_qty,act_equip_qty,remain_equip_qty,cstr_date,act_start_date,act_end_date,late_start_date,late_end_date,expect_end_date,early_start_date,early_end_date,restart_date,reend_date,target_start_date,target_end_date,rem_late_start_date,rem_late_end_date,cstr_type,priority_type,suspend_date,resume_date,float_path,float_path_order,guid,tmpl_guid,cstr_date2,cstr_type2,driving_path_flag,act_this_per_work_qty,act_this_per_equip_qty,external_early_start_date,external_late_end_date,create_date,update_date,create_user,update_user,location_id
141209,27164,54797,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PCON100,Initiate Performance Partnering Process @ 60%,,1000,0,40,0,0,0,40,0,0,0,,,,11/28/24 8:00,12/4/24 16:00,,6/6/24 8:00,6/12/24 16:00,6/6/24 8:00,6/12/24 16:00,6/6/24 8:00,6/12/24 16:00,11/28/24 8:00,12/4/24 16:00,,PT_Normal,,,,,P904/aqsNka7gha5XST85Q,uO2EEJC+QEG7hDBueb3HJA,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141210,27164,54797,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PCON110,Receive Estimate from Contractor,,1000,0,120,0,0,0,120,0,0,0,,,,12/5/24 8:00,12/25/24 16:00,,6/13/24 8:00,7/3/24 16:00,6/13/24 8:00,7/3/24 16:00,6/13/24 8:00,7/3/24 16:00,12/5/24 8:00,12/25/24 16:00,,PT_Normal,,,,,9qteq56uCEqtKI9Dv32Hww,0+Pf5T3kLkG6BjUThtnC6g,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141211,27164,54797,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PCON120,Bid Estimate Negotiations,,1000,0,80,0,0,0,80,0,0,0,,,,12/26/24 8:00,1/8/25 16:00,,7/4/24 8:00,7/17/24 16:00,7/4/24 8:00,7/17/24 16:00,7/4/24 8:00,7/17/24 16:00,12/26/24 8:00,1/8/25 16:00,,PT_Normal,,,,,3fbF8bNFjk6RhrdR6mlrVA,nbXSNCFlZ0SHqCtgC+n3Aw,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141212,27164,54797,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PCON130,Revise Estimate based on IFC,,1000,0,40,0,0,0,40,0,0,0,,,,1/9/25 8:00,1/15/25 16:00,,7/18/24 8:00,7/24/24 16:00,7/18/24 8:00,7/24/24 16:00,7/18/24 8:00,7/24/24 16:00,1/9/25 8:00,1/15/25 16:00,,PT_Normal,,,,,lLrOS4SMyEG+oV29+VgM4Q,Of1eNmH8bU+1jPFgWfIL9Q,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141213,27164,54797,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PCON140,Issue Release (add milestone bid award),,1000,1000,80,0,0,0,80,0,0,0,,,,1/16/25 8:00,1/29/25 16:00,,7/25/24 8:00,8/7/24 16:00,7/25/24 8:00,8/7/24 16:00,7/25/24 8:00,8/7/24 16:00,1/16/25 8:00,1/29/25 16:00,,PT_Normal,,,,,Sw4Q587fqkG1EyFB2ARRgA,9QgtBnbMc06eVKyZcrEptA,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141214,27164,54799,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PCON200,Civil Pre-Construction Meeting (Civil Construction Ready),,0,0,40,0,0,0,40,0,0,0,,,,1/30/25 8:00,2/5/25 16:00,,1/30/25 8:00,2/5/25 16:00,1/30/25 8:00,2/5/25 16:00,1/30/25 8:00,2/5/25 16:00,1/30/25 8:00,2/5/25 16:00,,PT_Normal,,,,,j22m1Y1FnU25Ppe/WHvliQ,kubzUe+l7EiT8DoExw5ddA,,,Y,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141215,27164,54799,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PCON210,Electrical - Pre-Construction Meeting (Electical Construction Ready),,240,0,40,0,0,0,40,0,0,0,,,,3/13/25 8:00,3/19/25 16:00,,1/30/25 8:00,2/5/25 16:00,1/30/25 8:00,2/5/25 16:00,1/30/25 8:00,2/5/25 16:00,3/13/25 8:00,3/19/25 16:00,,PT_Normal,,,,,Np0sZfDnaEejU0Zcwk6UHQ,KTAOr72RjU6/GE099WDT3A,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141216,27164,54798,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PCON150,Initiate Performance Partnering Process @ 60%,,1480,0,40,0,0,0,40,0,0,0,,,,1/9/25 8:00,1/15/25 16:00,,4/25/24 8:00,5/1/24 16:00,4/25/24 8:00,5/1/24 16:00,4/25/24 8:00,5/1/24 16:00,1/9/25 8:00,1/15/25 16:00,,PT_Normal,,,,,HF+WWA9WMUqGDQ9YBi+PLg,wZ0KyWAvX0C2Rg6hFCIYIA,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141217,27164,54798,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PCON160,Receive Estimate from Contractor,,1480,0,120,0,0,0,120,0,0,0,,,,1/16/25 8:00,2/5/25 16:00,,5/2/24 8:00,5/22/24 16:00,5/2/24 8:00,5/22/24 16:00,5/2/24 8:00,5/22/24 16:00,1/16/25 8:00,2/5/25 16:00,,PT_Normal,,,,,IUttpZ+Ze0yt/hc2aXV9kg,z5AL9q9Je0mEhJn9pJ/USQ,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141218,27164,54798,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PCON170,Bid Estimate Negotiations,,1480,0,80,0,0,0,80,0,0,0,,,,2/6/25 8:00,2/19/25 16:00,,5/23/24 8:00,6/5/24 16:00,5/23/24 8:00,6/5/24 16:00,5/23/24 8:00,6/5/24 16:00,2/6/25 8:00,2/19/25 16:00,,PT_Normal,,,,,YYZSA0LCmUm4eSyuRnVKFA,L/jwNpSJ90aUQ86fF33Vew,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141219,27164,54798,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PCON180,Revise Estimate based on IFC,,1480,0,40,0,0,0,40,0,0,0,,,,2/20/25 8:00,2/26/25 16:00,,6/6/24 8:00,6/12/24 16:00,6/6/24 8:00,6/12/24 16:00,6/6/24 8:00,6/12/24 16:00,2/20/25 8:00,2/26/25 16:00,,PT_Normal,,,,,XE3Wuw7ulUqkNz0nJL6Bzw,9PYrFVrwZkaC9i+erGHGcA,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141220,27164,54798,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PCON190,Issue Release,,1480,1240,80,0,0,0,80,0,0,0,,,,2/27/25 8:00,3/12/25 16:00,,6/13/24 8:00,6/26/24 16:00,6/13/24 8:00,6/26/24 16:00,6/13/24 8:00,6/26/24 16:00,2/27/25 8:00,3/12/25 16:00,,PT_Normal,,,,,wns30Sl88EW6bMej5ZuQ8w,ypRi9fJdjEGJXJWmRSOXsQ,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141221,27164,54791,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PRO1010,Order Long Lead Civil Material,,680,680,1200,0,0,0,1200,0,0,0,,,,7/4/24 8:00,1/29/25 16:00,,3/7/24 8:00,10/2/24 16:00,3/7/24 8:00,10/2/24 16:00,3/7/24 8:00,10/2/24 16:00,7/4/24 8:00,1/29/25 16:00,,PT_Normal,,,,,tMVj+GhiqEaidYZF/T1OaA,iqrqKFIso0SZ/9KtNKHQSw,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141222,27164,54791,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PRO1050,Order Short Lead Materials,,600,600,200,0,0,0,200,0,0,0,,,,12/26/24 8:00,1/29/25 16:00,,9/12/24 8:00,10/16/24 16:00,9/12/24 8:00,10/16/24 16:00,9/12/24 8:00,10/16/24 16:00,12/26/24 8:00,1/29/25 16:00,,PT_Normal,,,,,zHpGORC8wEGvwPykrP/4Zw,HG8HkqlHsUiMbyFiLqs79g,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141223,27164,54791,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PRO1030,Order Long Lead Electrical Materials,,920,680,800,0,0,0,800,0,0,0,,,,10/24/24 8:00,3/12/25 16:00,,5/16/24 8:00,10/2/24 16:00,5/16/24 8:00,10/2/24 16:00,5/16/24 8:00,10/2/24 16:00,10/24/24 8:00,3/12/25 16:00,,PT_Normal,,,,,PpyIm9zo9E+rwssTHtfPrg,Ot03DPCAqEqUOxDSdUjRFA,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141224,27164,54801,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,CON2000,Civil Construction (Trenching 300 feet/day),7730,0,0,3520,0,10728,10728,3520,0,0,0,,,,2/6/25 8:00,10/14/26 16:00,,2/6/25 8:00,10/14/26 16:00,2/6/25 8:00,10/14/26 16:00,2/6/25 8:00,10/14/26 16:00,2/6/25 8:00,10/14/26 16:00,,PT_Normal,,,,,lhQzBb5VlkOyfJ1BaeSrLg,Cc7w20P8f0utwLryIKqDzA,,,Y,0,0,,,2/8/23 18:30,2/8/23 19:10,NotPrmUser,NotPrmUser,
141225,27164,54802,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,CON3000,Electrical Construction,7786,0,0,3280,0,1640,1640,3280,0,0,0,,,,3/20/25 8:00,10/14/26 16:00,,3/20/25 8:00,10/14/26 16:00,3/20/25 8:00,10/14/26 16:00,3/20/25 8:00,10/14/26 16:00,3/20/25 8:00,10/14/26 16:00,,PT_Normal,,,,,F4yejunl0EC/i9HTvH7FJw,eL9RTWVJH06rISvJK83jKA,,,Y,0,0,,,2/8/23 18:30,2/8/23 19:35,NotPrmUser,NotPrmUser,
141226,27164,54803,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,CON4000,Service Cutover,,1056,0,2920,0,0,0,2920,0,0,0,,,,11/24/25 8:00,4/16/27 16:00,,5/22/25 8:00,10/14/26 16:00,5/22/25 8:00,10/14/26 16:00,5/22/25 8:00,10/14/26 16:00,11/24/25 8:00,4/16/27 16:00,,PT_Normal,,,,,MUXcMvpw7UCZxfEfkdMGQA,3AgEpr76m0CqqKE2VKijgA,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141227,27164,54804,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,CON5000,Scada Construction,,1056,0,520,0,0,0,520,0,0,0,,,,1/18/27 8:00,4/16/27 16:00,,7/16/26 8:00,10/14/26 16:00,7/16/26 8:00,10/14/26 16:00,7/16/26 8:00,10/14/26 16:00,1/18/27 8:00,4/16/27 16:00,,PT_Normal,,,,,DqZ5cS2LFU2VV/RJxEAm1g,GoyHULsbG0axNtmLSoRstw,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141228,27164,54805,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,CON6000,Substation Construction,,1056,0,520,0,0,0,520,0,0,0,,,,1/18/27 8:00,4/16/27 16:00,,7/16/26 8:00,10/14/26 16:00,7/16/26 8:00,10/14/26 16:00,7/16/26 8:00,10/14/26 16:00,1/18/27 8:00,4/16/27 16:00,,PT_Normal,,,,,tNlRA6+8NU+NH80zlhYA0A,HxNOt/ChV0qIpddPYwKJ2Q,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141229,27164,54806,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,CON7000,Overhead RFS (1000 feet per day),7785,0,0,1056,0,1056,1056,1056,0,0,0,,,,10/15/26 8:00,4/16/27 16:00,,10/15/26 8:00,4/16/27 16:00,10/15/26 8:00,4/16/27 16:00,10/15/26 8:00,4/16/27 16:00,10/15/26 8:00,4/16/27 16:00,,PT_Normal,,,,,#NAME?,GTug5VQymUiil1f+PGPbQQ,,,Y,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141230,27164,54800,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,ISD1000,ISD - Energize - Put in service,,2008,2008,8,0,0,0,8,25,0,25,,,,10/1/27 8:00,10/1/27 16:00,,10/15/26 8:00,10/15/26 16:00,10/15/26 8:00,10/15/26 16:00,10/15/26 8:00,10/15/26 16:00,10/1/27 8:00,10/1/27 16:00,,PT_Normal,,,,,5V4U6LRJFk+CqYilm6sOqA,YEeYplFmpk6MD8b5pL75EQ,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141231,27164,54783,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,SUR1000,Survey and LiDAR,7385,0,0,400,0,9182,9182,400,0,0,0,,,,8/3/23 8:00,10/11/23 16:00,,8/3/23 8:00,10/11/23 16:00,8/3/23 8:00,10/11/23 16:00,8/3/23 8:00,10/11/23 16:00,8/3/23 8:00,10/11/23 16:00,,PT_Normal,,,,,38NzRbykAUCBPd0E52XABg,HMqLrquq4UyNgK32EbaSOQ,,,Y,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141232,27164,54788,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1200,Receive Services Worksheet and Cable Info from Design Firms,,640,0,160,0,0,0,160,0,0,0,,,,4/11/24 8:00,5/8/24 16:00,,12/18/23 8:00,1/17/24 16:00,12/18/23 8:00,1/17/24 16:00,12/18/23 8:00,1/17/24 16:00,4/11/24 8:00,5/8/24 16:00,,PT_Normal,,,,,YH/bkQ92BEKyaBGayI0PEA,vZxKQP6vz06Lt+Q+aHtf1A,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141233,27164,54788,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1210,Issue to Trench Inspectors,,2376,1320,80,0,0,0,80,0,0,0,,,,11/10/25 8:00,11/21/25 16:00,,9/19/24 8:00,10/2/24 16:00,9/19/24 8:00,10/2/24 16:00,9/19/24 8:00,10/2/24 16:00,11/10/25 8:00,11/21/25 16:00,,PT_Normal,,,,,5kKC4gBwmkeqqLEJdwHLWA,jDSUvCUDBE20vcnnUrcpTA,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141234,27164,54800,178,0,N,1,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,TK_NotStart,CON1020,Construction Complete,,0,0,0,0,0,0,0,0,0,0,,,,4/16/27 16:00,4/16/27 16:00,,4/16/27 16:00,4/16/27 16:00,4/16/27 16:00,4/16/27 16:00,4/16/27 16:00,4/16/27 16:00,4/16/27 16:00,4/16/27 16:00,,PT_Normal,,,,,V0EXV4Ycf0m/qlCVMUUzIQ,Jpm8Jlf0zUe3mbcFiZnPOA,,,Y,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141235,27164,54800,178,0,N,1,N,N,CP_Drtn,TT_Mile,DT_FixedDrtn,TK_NotStart,CON1010,Construction Start,,5536,5536,0,0,0,0,0,0,0,0,,,,10/1/27 16:00,10/1/27 16:00,,2/6/25 8:00,2/6/25 8:00,2/6/25 8:00,2/6/25 8:00,2/6/25 8:00,2/6/25 8:00,10/1/27 16:00,10/1/27 16:00,,PT_Normal,,,,,vASNw5ZcmE2QmbdnmjloqQ,jrN70TGxMUenH8TL8Xp3mg,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141236,27164,54809,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,CLO1020,GIS/As-Built and Records Complete,,480,480,480,0,0,0,480,0,0,0,,,,7/12/27 8:00,10/1/27 16:00,,4/19/27 8:00,7/9/27 16:00,4/19/27 8:00,7/9/27 16:00,4/19/27 8:00,7/9/27 16:00,7/12/27 8:00,10/1/27 16:00,,PT_Normal,,,,,dUiP9OaOeEyvtJbVC2j1nQ,Mc32FHt2XUObI28baj4acg,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141237,27164,54810,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,CLO1030,"PO's complete, Work Order Reconcilled and Closed",,0,0,960,0,0,0,960,0,0,0,,,,4/19/27 8:00,10/1/27 16:00,,4/19/27 8:00,10/1/27 16:00,4/19/27 8:00,10/1/27 16:00,4/19/27 8:00,10/1/27 16:00,4/19/27 8:00,10/1/27 16:00,,PT_Normal,,,,,mcHza9ZBL0GuRuc2lzHvNw,97tKFORzCUeml3WsPGtYTw,,,Y,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141238,27164,54808,178,0,N,1,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,TK_NotStart,CLO1010,Project Complete,,0,0,0,0,0,0,0,0,0,0,,,,10/1/27 16:00,10/1/27 16:00,,10/1/27 16:00,10/1/27 16:00,10/1/27 16:00,10/1/27 16:00,10/1/27 16:00,10/1/27 16:00,10/1/27 16:00,10/1/27 16:00,,PT_Normal,,,,,CPOV5mrJsESBlDNN+ME0cg,H37c9Z88FkyCtn2XtTIToQ,,,Y,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141239,27164,54784,178,0,N,1,N,N,CP_Drtn,TT_LOE,DT_FixedDUR2,TK_NotStart,DES1000,Design Summary,7257,4096,0,2680,0,16233,16233,2680,0,0,0,,,,10/12/23 8:00,1/15/27 16:00,,10/12/23 8:00,1/29/25 16:00,10/12/23 8:00,1/29/25 16:00,10/12/23 8:00,1/29/25 16:00,10/12/23 8:00,1/15/27 16:00,,PT_Normal,,,,,NLze2Mdc00u+d++pE8PXzQ,WVuX6dMydkmJglQCEWXAvw,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141240,27164,54800,178,0,N,1,N,N,CP_Drtn,TT_LOE,DT_FixedDUR2,TK_NotStart,CON1000,Construction Summary,7385,0,0,4576,0,9972,9972,4576,25,0,25,,,,4/16/27 16:00,4/16/27 16:00,,2/6/25 8:00,4/16/27 16:00,2/6/25 8:00,4/16/27 16:00,2/6/25 8:00,4/16/27 16:00,4/16/27 16:00,4/16/27 16:00,,PT_Normal,,,,,BzuX5nfwq0WlrWRKuqijvQ,Yw6WQQUY+0iBV1+IkMDynA,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141241,27164,54808,178,0,N,1,N,N,CP_Drtn,TT_LOE,DT_FixedDUR2,TK_NotStart,CLO1000,Close Out Summary,7385,0,0,960,0,4482,4482,960,0,0,0,,,,4/19/27 8:00,10/1/27 16:00,,4/19/27 8:00,10/1/27 16:00,4/19/27 8:00,10/1/27 16:00,4/19/27 8:00,10/1/27 16:00,4/19/27 8:00,10/1/27 16:00,,PT_Normal,,,,,kN1XiVMG/EmaHMWHp1Fzfg,3a1/sR4xTUiRY/Bl0a9Q0Q,,,Y,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141242,27164,54781,178,0,N,1,N,N,CP_Drtn,TT_LOE,DT_FixedDUR2,TK_NotStart,PCON1000,Pre-Construction Summary,,0,0,3296,0,0,0,3296,0,0,0,,,,7/3/23 8:00,2/5/25 16:00,,7/3/23 8:00,2/5/25 16:00,7/3/23 8:00,2/5/25 16:00,7/3/23 8:00,2/5/25 16:00,7/3/23 8:00,2/5/25 16:00,,PT_Normal,,,,,DM9o6rtfHUC76y8aSRXUaA,C08Jzy7azES2bx6XkNtiMw,,,Y,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141243,27165,54812,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,SCO1000,Bundling / Phasing of circuits for project sequencing,,0,0,80,0,0,0,80,0,0,0,7/17/23 0:00,,,7/17/23 8:00,7/28/23 16:00,,7/17/23 8:00,7/28/23 16:00,7/17/23 8:00,7/28/23 16:00,7/17/23 8:00,7/28/23 16:00,7/17/23 8:00,7/28/23 16:00,CS_MSOA,PT_Normal,,,,,fIZHKB+zlkCyfa/9ooXB0Q,XPismLZwLE2lAyMthfBOyQ,,,Y,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141244,27165,54812,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,SCO1010,Constructability Review,,0,0,40,0,0,0,40,0,0,0,,,,7/31/23 8:00,8/4/23 16:00,,7/31/23 8:00,8/4/23 16:00,7/31/23 8:00,8/4/23 16:00,7/31/23 8:00,8/4/23 16:00,7/31/23 8:00,8/4/23 16:00,,PT_Normal,,,,,dLxOnU+cvEOwpNqtXR/z5Q,PqwQ4MVviEi/yxpO6YsLmA,,,Y,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141245,27165,54812,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,SCO1020,SDG&E Review,,0,0,16,0,0,0,16,0,0,0,,,,8/7/23 8:00,8/8/23 16:00,,8/7/23 8:00,8/8/23 16:00,8/7/23 8:00,8/8/23 16:00,8/7/23 8:00,8/8/23 16:00,8/7/23 8:00,8/8/23 16:00,,PT_Normal,,,,,E0nmlH+g4EOdbYhHEjKokQ,osVCXxJB7Umxk2FC7XOgNw,,,Y,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141246,27165,54813,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PLA1000,Workorder Setup,,0,0,40,0,0,0,40,0,0,0,,,,8/9/23 8:00,8/15/23 16:00,,8/9/23 8:00,8/15/23 16:00,8/9/23 8:00,8/15/23 16:00,8/9/23 8:00,8/15/23 16:00,8/9/23 8:00,8/15/23 16:00,,PT_Normal,,,,,8WmITI/09EuO8C7Wri5u2w,N7g/X6L8eEi5ZncUwy82bg,,,Y,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141247,27165,54816,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1040,10% Submittal,,0,0,200,0,0,0,200,0,0,0,,,,10/25/23 8:00,11/30/23 16:00,,10/25/23 8:00,11/30/23 16:00,10/25/23 8:00,11/30/23 16:00,10/25/23 8:00,11/30/23 16:00,10/25/23 8:00,11/30/23 16:00,,PT_Normal,,,,,E2LsOSWRl0WUkSqL+koliQ,3pmM6b59sUyj/T2iFP984A,,,Y,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141248,27165,54816,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1050,30% Submittal,,0,0,400,0,0,0,400,0,0,0,,,,12/1/23 8:00,2/13/24 16:00,,12/1/23 8:00,2/13/24 16:00,12/1/23 8:00,2/13/24 16:00,12/1/23 8:00,2/13/24 16:00,12/1/23 8:00,2/13/24 16:00,,PT_Normal,,,,,cQHl36M10EC1r8TF8zyMdg,CS7IuqexSEWrAPB1GDIBXQ,,,Y,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141249,27165,54816,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1060,30% Review,,0,0,80,0,0,0,80,0,0,0,,,,2/14/24 8:00,2/27/24 16:00,,2/14/24 8:00,2/27/24 16:00,2/14/24 8:00,2/27/24 16:00,2/14/24 8:00,2/27/24 16:00,2/14/24 8:00,2/27/24 16:00,,PT_Normal,,,,,GwpAWpNelUWBx9azxRf5AQ,wJlZgMrFaUSRNGBL8ymEaA,,,Y,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141250,27165,54816,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1070,60% Submittal,,600,0,560,0,0,0,560,0,0,0,,,,6/12/24 8:00,9/17/24 16:00,,2/28/24 8:00,6/4/24 16:00,2/28/24 8:00,6/4/24 16:00,2/28/24 8:00,6/4/24 16:00,6/12/24 8:00,9/17/24 16:00,,PT_Normal,,,,,jXjW3Da6+EaA1Nbvpk3YcA,4qRBtyfLsEWVHR8XEA8k6g,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141251,27165,54816,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1080,60% Review,,600,0,80,0,0,0,80,0,0,0,,,,9/18/24 8:00,10/1/24 16:00,,6/5/24 8:00,6/18/24 16:00,6/5/24 8:00,6/18/24 16:00,6/5/24 8:00,6/18/24 16:00,9/18/24 8:00,10/1/24 16:00,,PT_Normal,,,,,9negded020ybLiCPdnCJFA,ZA0APMnfwUiJUgF0d14gIA,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141252,27165,54816,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1090,90% Submittal,,600,0,360,0,0,0,360,0,0,0,,,,10/2/24 8:00,12/3/24 16:00,,6/19/24 8:00,8/20/24 16:00,6/19/24 8:00,8/20/24 16:00,6/19/24 8:00,8/20/24 16:00,10/2/24 8:00,12/3/24 16:00,,PT_Normal,,,,,mOVK2imFREyky7xXSXitqg,H1TpZ9CBYEa+5BXIHtiyFA,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
141253,27165,54816,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1100,90% Review,,600,0,80,0,0,0,80,0,0,0,,,,12/4/24 8:00,12/17/24 16:00,,8/21/24 8:00,9/3/24 16:00,8/21/24 8:00,9/3/24 16:00,8/21/24 8:00,9/3/24 16:00,12/4/24 8:00,12/17/24 16:00,,PT_Normal,,,,,xnb8Gj/pTEeE4PUV2ZykTw,wyx6XLYzxESuN7/hqj8smQ,,,N,0,0,,,2/8/23 18:30,2/8/23 18:31,NotPrmUser,NotPrmUser,
