task_id,proj_id,wbs_id,clndr_id,phys_complete_pct,rev_fdbk_flag,est_wt,lock_plan_flag,auto_compute_act_flag,complete_pct_type,task_type,duration_type,status_code,task_code,task_name,rsrc_id,total_float_hr_cnt,free_float_hr_cnt,remain_drtn_hr_cnt,act_work_qty,remain_work_qty,target_work_qty,target_drtn_hr_cnt,target_equip_qty,act_equip_qty,remain_equip_qty,cstr_date,act_start_date,act_end_date,late_start_date,late_end_date,expect_end_date,early_start_date,early_end_date,restart_date,reend_date,target_start_date,target_end_date,rem_late_start_date,rem_late_end_date,cstr_type,priority_type,suspend_date,resume_date,float_path,float_path_order,guid,tmpl_guid,cstr_date2,cstr_type2,driving_path_flag,act_this_per_work_qty,act_this_per_equip_qty,external_early_start_date,external_late_end_date,create_date,update_date,create_user,update_user,location_id 
141306,27165,54836,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,CON7000,Overhead RFS (1000 feet per day),7785,0,0,1056,0,1056,1056,1056,0,0,0,,,,2026-10-28 08:00,2027-04-29 16:00,,2026-10-28 08:00,2027-04-29 16:00,2026-10-28 08:00,2027-04-29 16:00,2026-10-28 08:00,2027-04-29 16:00,2026-10-28 08:00,2027-04-29 16:00,,PT_Normal,,,,,/lzIBrIXhkSdBqSZOZ2JFA,r0En7xRxHU+HobocNNcMLw,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141307,27165,54830,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,ISD1000,ISD - Energize - Put in service,,2008,2008,8,0,0,0,8,25,0,25,,,,2027-10-14 08:00,2027-10-14 16:00,,2026-10-28 08:00,2026-10-28 16:00,2026-10-28 08:00,2026-10-28 16:00,2026-10-28 08:00,2026-10-28 16:00,2027-10-14 08:00,2027-10-14 16:00,,PT_Normal,,,,,UCRlgXMgREeoP+G/fyghUg,nsvPWRLK502vlLRGcpvTrg,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141308,27165,54813,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,SUR1000,Survey and LiDAR,7385,0,0,400,0,9182,9182,400,0,0,0,,,,2023-08-16 08:00,2023-10-24 16:00,,2023-08-16 08:00,2023-10-24 16:00,2023-08-16 08:00,2023-10-24 16:00,2023-08-16 08:00,2023-10-24 16:00,2023-08-16 08:00,2023-10-24 16:00,,PT_Normal,,,,,bc6968ZB60WGNqBPXZKCjg,nUKOJXdkiE26W4C1Qt6izQ,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141309,27165,54818,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1200,Receive Services Worksheet and Cable Info from Design Firms,,760,0,160,0,0,0,160,0,0,0,,,,2024-05-15 08:00,2024-06-11 16:00,,2024-01-03 08:00,2024-01-30 16:00,2024-01-03 08:00,2024-01-30 16:00,2024-01-03 08:00,2024-01-30 16:00,2024-05-15 08:00,2024-06-11 16:00,,PT_Normal,,,,,0IJxKArKNkmlm8CUXjJZOw,xIsoQ7psCUeU4qc28r3CIA,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141310,27165,54818,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1210,Issue to Trench Inspectors,,2376,1320,80,0,0,0,80,0,0,0,,,,2025-11-21 08:00,2025-12-04 16:00,,2024-10-02 08:00,2024-10-15 16:00,2024-10-02 08:00,2024-10-15 16:00,2024-10-02 08:00,2024-10-15 16:00,2025-11-21 08:00,2025-12-04 16:00,,PT_Normal,,,,,Fy00GcL4cE2iTINyUeIMoA,+MBcsClLl0OidSYSBENRLw,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141311,27165,54830,178,0,N,1,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,TK_NotStart,CON1020,Construction Complete,,0,0,0,0,0,0,0,0,0,0,,,,2027-04-29 16:00,2027-04-29 16:00,,2027-04-29 16:00,2027-04-29 16:00,2027-04-29 16:00,2027-04-29 16:00,2027-04-29 16:00,2027-04-29 16:00,2027-04-29 16:00,2027-04-29 16:00,,PT_Normal,,,,,vzXDD/biukefieTxvems3w,IuS1iappUkGu+QS1Z4UaiA,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141312,27165,54830,178,0,N,1,N,N,CP_Drtn,TT_Mile,DT_FixedDrtn,TK_NotStart,CON1010,Construction Start,,5536,5536,0,0,0,0,0,0,0,0,,,,2027-10-14 16:00,2027-10-14 16:00,,2025-02-19 08:00,2025-02-19 08:00,2025-02-19 08:00,2025-02-19 08:00,2025-02-19 08:00,2025-02-19 08:00,2027-10-14 16:00,2027-10-14 16:00,,PT_Normal,,,,,Ynzvza9T4ESLDvGYBoLLSQ,ercxJNhpHkKvoybTx2IvoQ,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141313,27165,54839,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,CLO1020,GIS/As-Built and Records Complete,,480,480,480,0,0,0,480,0,0,0,,,,2027-07-23 08:00,2027-10-14 16:00,,2027-04-30 08:00,2027-07-22 16:00,2027-04-30 08:00,2027-07-22 16:00,2027-04-30 08:00,2027-07-22 16:00,2027-07-23 08:00,2027-10-14 16:00,,PT_Normal,,,,,S/+1tGM290mU7nO+inR7FA,2f5+eOwByUmxOS7D6TqoOw,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141314,27165,54840,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,CLO1030,"PO's complete, Work Order Reconcilled and Closed",,0,0,960,0,0,0,960,0,0,0,,,,2027-04-30 08:00,2027-10-14 16:00,,2027-04-30 08:00,2027-10-14 16:00,2027-04-30 08:00,2027-10-14 16:00,2027-04-30 08:00,2027-10-14 16:00,2027-04-30 08:00,2027-10-14 16:00,,PT_Normal,,,,,xA3bW8Lph0uBCb8Iq8j4sQ,FVmahLBF40+HbveTX+cSPw,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141315,27165,54838,178,0,N,1,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,TK_NotStart,CLO1010,Project Complete,,0,0,0,0,0,0,0,0,0,0,,,,2027-10-14 16:00,2027-10-14 16:00,,2027-10-14 16:00,2027-10-14 16:00,2027-10-14 16:00,2027-10-14 16:00,2027-10-14 16:00,2027-10-14 16:00,2027-10-14 16:00,2027-10-14 16:00,,PT_Normal,,,,,qVBLganMZkqfIk3Nx6Ugpw,mKxWG2H6hk+8/FgQ4rD8Tg,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141316,27165,54814,178,0,N,1,N,N,CP_Drtn,TT_LOE,DT_FixedDUR2,TK_NotStart,DES1000,Design Summary,7257,4096,0,2680,0,16233,16233,2680,0,0,0,,,,2023-10-25 08:00,2027-01-28 16:00,,2023-10-25 08:00,2025-02-11 16:00,2023-10-25 08:00,2025-02-11 16:00,2023-10-25 08:00,2025-02-11 16:00,2023-10-25 08:00,2027-01-28 16:00,,PT_Normal,,,,,qOVqLkMqJUWS30l1TsNYzw,ftpFlIcob0mj4p7xjFO9kg,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141317,27165,54830,178,0,N,1,N,N,CP_Drtn,TT_LOE,DT_FixedDUR2,TK_NotStart,CON1000,Construction Summary,7385,0,0,4576,0,9972,9972,4576,25,0,25,,,,2027-04-29 16:00,2027-04-29 16:00,,2025-02-19 08:00,2027-04-29 16:00,2025-02-19 08:00,2027-04-29 16:00,2025-02-19 08:00,2027-04-29 16:00,2027-04-29 16:00,2027-04-29 16:00,,PT_Normal,,,,,2FrfNiRMr0yJPCKacsr6Vw,DM0XQa435U6rlecqTcwSbw,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141318,27165,54838,178,0,N,1,N,N,CP_Drtn,TT_LOE,DT_FixedDUR2,TK_NotStart,CLO1000,Close Out Summary,7385,0,0,960,0,4482,4482,960,0,0,0,,,,2027-04-30 08:00,2027-10-14 16:00,,2027-04-30 08:00,2027-10-14 16:00,2027-04-30 08:00,2027-10-14 16:00,2027-04-30 08:00,2027-10-14 16:00,2027-04-30 08:00,2027-10-14 16:00,,PT_Normal,,,,,OtnwneYwq0+WtsXY7/s1wg,Y2YkEPgoekS5s7QEF4dHzw,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141319,27165,54811,178,0,N,1,N,N,CP_Drtn,TT_LOE,DT_FixedDUR2,TK_NotStart,PCON1000,Pre-Construction Summary,,0,0,3296,0,0,0,3296,0,0,0,,,,2023-07-17 08:00,2025-02-18 16:00,,2023-07-17 08:00,2025-02-18 16:00,2023-07-17 08:00,2025-02-18 16:00,2023-07-17 08:00,2025-02-18 16:00,2023-07-17 08:00,2025-02-18 16:00,,PT_Normal,,,,,aTFI/XYRykyM7YZEEIMuXw,GL54AdoME0+kFu+Ctp2HtA,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141320,27166,54842,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,SCO1000,Bundling / Phasing of circuits for project sequencing,,0,0,80,0,0,0,80,0,0,0,2023-07-31 00:00,,,2023-07-31 08:00,2023-08-11 16:00,,2023-07-31 08:00,2023-08-11 16:00,2023-07-31 08:00,2023-08-11 16:00,2023-07-31 08:00,2023-08-11 16:00,2023-07-31 08:00,2023-08-11 16:00,CS_MSOA,PT_Normal,,,,,0AGaDP5NMUCCv0rUQzduLg,dSUfImZZdU6DIdcyIrVTAQ,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141321,27166,54842,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,SCO1010,Constructability Review,,0,0,40,0,0,0,40,0,0,0,,,,2023-08-14 08:00,2023-08-18 16:00,,2023-08-14 08:00,2023-08-18 16:00,2023-08-14 08:00,2023-08-18 16:00,2023-08-14 08:00,2023-08-18 16:00,2023-08-14 08:00,2023-08-18 16:00,,PT_Normal,,,,,RZRKkR01RUOWgXleZ52+iA,iI9H53rYlUydzSkwy5guIw,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141322,27166,54842,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,SCO1020,SDG&E Review,,0,0,16,0,0,0,16,0,0,0,,,,2023-08-21 08:00,2023-08-22 16:00,,2023-08-21 08:00,2023-08-22 16:00,2023-08-21 08:00,2023-08-22 16:00,2023-08-21 08:00,2023-08-22 16:00,2023-08-21 08:00,2023-08-22 16:00,,PT_Normal,,,,,gVjK0yZSmEKHkNm+2YKABg,af8yQu2U9Umn80kaBDbwuQ,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141323,27166,54843,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PLA1000,Workorder Setup,,0,0,40,0,0,0,40,0,0,0,,,,2023-08-23 08:00,2023-08-29 16:00,,2023-08-23 08:00,2023-08-29 16:00,2023-08-23 08:00,2023-08-29 16:00,2023-08-23 08:00,2023-08-29 16:00,2023-08-23 08:00,2023-08-29 16:00,,PT_Normal,,,,,XVpp6HVJkEOi7P65llZBHw,eQePiRJekU+PbxmK2a21BQ,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141324,27166,54846,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1040,10% Submittal,,0,0,200,0,0,0,200,0,0,0,,,,2023-11-08 08:00,2023-12-14 16:00,,2023-11-08 08:00,2023-12-14 16:00,2023-11-08 08:00,2023-12-14 16:00,2023-11-08 08:00,2023-12-14 16:00,2023-11-08 08:00,2023-12-14 16:00,,PT_Normal,,,,,c0TWwKIy60a08q3IUdzMWA,XuCu17StC0a0QL5e4sWIPA,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141325,27166,54846,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1050,30% Submittal,,0,0,400,0,0,0,400,0,0,0,,,,2023-12-15 08:00,2024-02-27 16:00,,2023-12-15 08:00,2024-02-27 16:00,2023-12-15 08:00,2024-02-27 16:00,2023-12-15 08:00,2024-02-27 16:00,2023-12-15 08:00,2024-02-27 16:00,,PT_Normal,,,,,cNE/9yUwIky7wEXTTiOmXA,gVghrf2ZVUeVYxGm0vj35w,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141326,27166,54846,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1060,30% Review,,0,0,80,0,0,0,80,0,0,0,,,,2024-02-28 08:00,2024-03-12 16:00,,2024-02-28 08:00,2024-03-12 16:00,2024-02-28 08:00,2024-03-12 16:00,2024-02-28 08:00,2024-03-12 16:00,2024-02-28 08:00,2024-03-12 16:00,,PT_Normal,,,,,CCISpMhx8E2wdWgCoFz9Cg,t+sP+Y5K+km/purisizBpQ,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141327,27166,54846,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1070,60% Submittal,,600,0,560,0,0,0,560,0,0,0,,,,2024-06-26 08:00,2024-10-01 16:00,,2024-03-13 08:00,2024-06-18 16:00,2024-03-13 08:00,2024-06-18 16:00,2024-03-13 08:00,2024-06-18 16:00,2024-06-26 08:00,2024-10-01 16:00,,PT_Normal,,,,,LC1FAUPZGk22ilfc0JX5Iw,zKEnzRXamESFJ97qtDkoNg,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141328,27166,54846,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1080,60% Review,,600,0,80,0,0,0,80,0,0,0,,,,2024-10-02 08:00,2024-10-15 16:00,,2024-06-19 08:00,2024-07-02 16:00,2024-06-19 08:00,2024-07-02 16:00,2024-06-19 08:00,2024-07-02 16:00,2024-10-02 08:00,2024-10-15 16:00,,PT_Normal,,,,,PvINtbBR0UykiEJV8pYVRw,7e9ptkcAH02QeUEiEvUmsQ,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141329,27166,54846,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1090,90% Submittal,,600,0,360,0,0,0,360,0,0,0,,,,2024-10-16 08:00,2024-12-17 16:00,,2024-07-03 08:00,2024-09-03 16:00,2024-07-03 08:00,2024-09-03 16:00,2024-07-03 08:00,2024-09-03 16:00,2024-10-16 08:00,2024-12-17 16:00,,PT_Normal,,,,,bOs3dtxOt0yhCNDQvnVSSw,5tUK4C37JkuN0L+nVyxOwg,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141330,27166,54846,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1100,90% Review,,600,0,80,0,0,0,80,0,0,0,,,,2024-12-18 08:00,2024-12-31 16:00,,2024-09-04 08:00,2024-09-17 16:00,2024-09-04 08:00,2024-09-17 16:00,2024-09-04 08:00,2024-09-17 16:00,2024-12-18 08:00,2024-12-31 16:00,,PT_Normal,,,,,2Gpg8MhlXEGDd0OymT0+TQ,EM0J/NHTPkmQZY4ZkEjxFA,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141331,27166,54846,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1110,100% Submittal,,680,0,160,0,0,0,160,0,0,0,,,,2025-01-15 08:00,2025-02-11 16:00,,2024-09-18 08:00,2024-10-15 16:00,2024-09-18 08:00,2024-10-15 16:00,2024-09-18 08:00,2024-10-15 16:00,2025-01-15 08:00,2025-02-11 16:00,,PT_Normal,,,,,uOuHsDNxvEK0/yg6xChpUg,ScnvF2pJNUK/1L4dNfGUDA,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141332,27166,54846,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1120,Issue IFC Design Package,,0,0,80,0,0,0,80,0,0,0,,,,2025-02-12 08:00,2025-02-25 16:00,,2025-02-12 08:00,2025-02-25 16:00,2025-02-12 08:00,2025-02-25 16:00,2025-02-12 08:00,2025-02-25 16:00,2025-02-12 08:00,2025-02-25 16:00,,PT_Normal,,,,,Rv74qHx70kCeDcoz6nbH4w,dmCp7xzZwEqTiLSlt4HTOQ,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141333,27166,54847,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1130,60% Submittal,,840,0,480,0,0,0,480,0,0,0,,,,2024-07-10 08:00,2024-10-01 16:00,,2024-02-14 08:00,2024-05-07 16:00,2024-02-14 08:00,2024-05-07 16:00,2024-02-14 08:00,2024-05-07 16:00,2024-07-10 08:00,2024-10-01 16:00,,PT_Normal,,,,,s5JRJt6NtkaD6XrFKlb0bg,ac/kmtPuSkSx8ibYZmrz1g,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141334,27166,54847,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1140,60% Review,,920,0,80,0,0,0,80,0,0,0,,,,2024-10-16 08:00,2024-10-29 16:00,,2024-05-08 08:00,2024-05-21 16:00,2024-05-08 08:00,2024-05-21 16:00,2024-05-08 08:00,2024-05-21 16:00,2024-10-16 08:00,2024-10-29 16:00,,PT_Normal,,,,,GzeqM4PwFUmKvmXMJSiYjA,i1uazksptUaOoBs9bhpLyA,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141335,27166,54847,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1150,90% Submittal,,1120,0,400,0,0,0,400,0,0,0,,,,2024-12-04 08:00,2025-02-11 16:00,,2024-05-22 08:00,2024-07-30 16:00,2024-05-22 08:00,2024-07-30 16:00,2024-05-22 08:00,2024-07-30 16:00,2024-12-04 08:00,2025-02-11 16:00,,PT_Normal,,,,,9UVE9aJ2pECRyawGtFohEA,nfC4zNE9VUK6cn+7RCH7aA,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141336,27166,54847,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1160,90% Review,,1120,0,80,0,0,0,80,0,0,0,,,,2025-02-12 08:00,2025-02-25 16:00,,2024-07-31 08:00,2024-08-13 16:00,2024-07-31 08:00,2024-08-13 16:00,2024-07-31 08:00,2024-08-13 16:00,2025-02-12 08:00,2025-02-25 16:00,,PT_Normal,,,,,94MTFrw4SkSs2jr0jkAE1w,YFiz14cZCk+Qkm8/GNN23w,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141337,27166,54847,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1170,100% Submittal,,1120,880,160,0,0,0,160,0,0,0,,,,2025-02-26 08:00,2025-03-25 16:00,,2024-08-14 08:00,2024-09-10 16:00,2024-08-14 08:00,2024-09-10 16:00,2024-08-14 08:00,2024-09-10 16:00,2025-02-26 08:00,2025-03-25 16:00,,PT_Normal,,,,,zrs7AdzXe0eh4h67rxDh8w,qZ3KrtsnsUaTKLu/em9Chg,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141338,27166,54847,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1180,Issue IFC Design Package,,240,0,80,0,0,0,80,0,0,0,,,,2025-03-26 08:00,2025-04-08 16:00,,2025-02-12 08:00,2025-02-25 16:00,2025-02-12 08:00,2025-02-25 16:00,2025-02-12 08:00,2025-02-25 16:00,2025-03-26 08:00,2025-04-08 16:00,,PT_Normal,,,,,p8dzJWwn7U+6Co+qGsYHtw,1ZBnlMrVHkqYYRCP4sSZBw,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141339,27166,54848,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1190,Issue Services Worksheet to Design Firms,,760,0,160,0,0,0,160,0,0,0,,,,2024-05-01 08:00,2024-05-28 16:00,,2023-12-15 08:00,2024-01-16 16:00,2023-12-15 08:00,2024-01-16 16:00,2023-12-15 08:00,2024-01-16 16:00,2024-05-01 08:00,2024-05-28 16:00,,PT_Normal,,,,,uELORsHmH0qKOQ9wor0YdQ,Kvlsn6xnqkWhwh6WrHvPPw,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141340,27166,54849,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1220,SED Design,,6376,0,240,0,0,0,240,0,0,0,,,,2026-12-04 08:00,2027-01-14 16:00,,2023-11-08 08:00,2023-12-21 16:00,2023-11-08 08:00,2023-12-21 16:00,2023-11-08 08:00,2023-12-21 16:00,2026-12-04 08:00,2027-01-14 16:00,,PT_Normal,,,,,cwQSm6+M6UmaIpuuBX/NnQ,G0Wlbt7CP0O1ZSidskDevw,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141341,27166,54849,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,DES1230,Issue IFC Design Package,,6376,5320,160,0,0,0,160,0,0,0,,,,2027-01-15 08:00,2027-02-11 16:00,,2023-12-26 08:00,2024-01-23 16:00,2023-12-26 08:00,2024-01-23 16:00,2023-12-26 08:00,2024-01-23 16:00,2027-01-15 08:00,2027-02-11 16:00,,PT_Normal,,,,,vGMoxDxzyEy2/I8ujSnGog,75sssXLxGkCGqQ+JmPNJWA,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141342,27166,54851,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PRO1000,Civil BOM - Long Lead @ 30%,,680,0,120,0,0,0,120,0,0,0,,,,2024-07-10 08:00,2024-07-30 16:00,,2024-03-13 08:00,2024-04-02 16:00,2024-03-13 08:00,2024-04-02 16:00,2024-03-13 08:00,2024-04-02 16:00,2024-07-10 08:00,2024-07-30 16:00,,PT_Normal,,,,,tHvuKBUFTkGpq66uFG/EqQ,JIbmFe9Fs0uWdgqry6scAA,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141343,27166,54851,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PRO1020,Electrical BOM - Long Lead @ 60%,,920,0,120,0,0,0,120,0,0,0,,,,2024-10-30 08:00,2024-11-19 16:00,,2024-05-22 08:00,2024-06-11 16:00,2024-05-22 08:00,2024-06-11 16:00,2024-05-22 08:00,2024-06-11 16:00,2024-10-30 08:00,2024-11-19 16:00,,PT_Normal,,,,,dxmdwwrTQkiFxg/UXWRnGg,KNIwd0nzakOwDZLWbsK28A,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141344,27166,54851,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PRO1040,BOM - Short Lead @ 60%,,600,0,120,0,0,0,120,0,0,0,,,,2025-01-01 08:00,2025-01-21 16:00,,2024-09-18 08:00,2024-10-08 16:00,2024-09-18 08:00,2024-10-08 16:00,2024-09-18 08:00,2024-10-08 16:00,2025-01-01 08:00,2025-01-21 16:00,,PT_Normal,,,,,mvmx/ENTP0a5cDkh0z8jSQ,OVQ2rEcThU+L8R72vEPwvg,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141345,27166,54852,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PER1000,CalTrans Permit,,0,0,2000,0,0,0,2000,0,0,0,,,,2024-03-13 08:00,2025-02-25 16:00,,2024-03-13 08:00,2025-02-25 16:00,2024-03-13 08:00,2025-02-25 16:00,2024-03-13 08:00,2025-02-25 16:00,2024-03-13 08:00,2025-02-25 16:00,,PT_Normal,,,,,vbt2B0K4c06SU6/WzGN4EA,WFFeTIu7HU+59js4ssm2ow,,,Y,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141346,27166,54852,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PER1010,City & County Permits,,1200,1200,800,0,0,0,800,0,0,0,,,,2024-10-09 08:00,2025-02-25 16:00,,2024-03-13 08:00,2024-07-30 16:00,2024-03-13 08:00,2024-07-30 16:00,2024-03-13 08:00,2024-07-30 16:00,2024-10-09 08:00,2025-02-25 16:00,,PT_Normal,,,,,64CJeHsQ70easikroPuPsg,4DiBWNFhd0uIzXFlGtlRRg,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141347,27166,54852,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PER1020,Other Permit (TBD),,1200,1200,800,0,0,0,800,0,0,0,,,,2024-10-09 08:00,2025-02-25 16:00,,2024-03-13 08:00,2024-07-30 16:00,2024-03-13 08:00,2024-07-30 16:00,2024-03-13 08:00,2024-07-30 16:00,2024-10-09 08:00,2025-02-25 16:00,,PT_Normal,,,,,s0ksPjnno028so3CPrbfsg,qBhOJTJXJUCgs7qUUpPP7w,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
141348,27166,54853,178,0,N,1,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,TK_NotStart,PUB1000,Public Affairs / Community Outreach,,6216,6216,800,0,0,0,800,0,0,0,,,,2027-06-11 08:00,2027-10-28 16:00,,2024-06-19 08:00,2024-11-05 16:00,2024-06-19 08:00,2024-11-05 16:00,2024-06-19 08:00,2024-11-05 16:00,2027-06-11 08:00,2027-10-28 16:00,,PT_Normal,,,,,jhYyJcONPUid2V1cUHnPxg,UKYj589wyUCjuti1lbhbfg,,,N,0,0,,,2023-02-08 18:30,2023-02-08 18:31,NotPrmUser,NotPrmUser,
