wbs_id,proj_id,obs_id,seq_num,est_wt,proj_node_flag,sum_data_flag,status_code,wbs_short_name,wbs_name,phase_id,parent_wbs_id,ev_user_pct,ev_etc_user_value,orig_cost,indep_remain_total_cost,ann_dscnt_rate_pct,dscnt_period_type,indep_remain_work_qty,anticip_start_date,anticip_end_date,ev_compute_type,ev_etc_compute_type,guid,tmpl_guid,plan_open_state
55005,27171,540,700,1,N,N,WS_Open,8,Environmental,,54991,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,GgDl/7JUIUGdwEG/q4dXRw,HwHwT6QHMkyFbRzEJv2bCg,
55006,27171,540,800,1,N,N,WS_Open,9,Bid and Award - Contracting,,54991,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,Zs/lvXyePESB2AUQEAlm2w,NNkzlsStFkOdKaBbf8Hunw,
55007,27171,540,0,1,N,N,WS_Open,1,Civil Contractor,,55006,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,+CCfMLGLwE+45wJbmqzmXQ,IeWjCaVQ9UiPgBPO+XqR1A,
55008,27171,540,100,1,N,N,WS_Open,2,Electrical Contractor,,55006,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,iFJMDLi6wkCpIzy8wDjiJg,RJuWbwVZI0227D7WErhhFQ,
55009,27171,540,900,1,N,N,WS_Open,10,Pre-Construction,,54991,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,RPeB3uhGIEy3WPP58VbvsA,ytd00Kb6u0uMRVlE80Jsjg,
55010,27171,540,1000,1,N,N,WS_Open,11,Construction,,54991,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,uJRAiyRDiUeVvZyQjVS3Hw,0v+9xUZi6EGHJ7G0WXMfiw,
55011,27171,540,0,1,N,N,WS_Open,1,Civil Construction,,55010,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,DxpgR/Bn40CukZf9sZeiaQ,dH/x2Ga3ZEW/mt+t1Qb4uQ,
55012,27171,540,100,1,N,N,WS_Open,2,Electrical Construction,,55010,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,rXegwpUqTEC4K6ZWjBYoIA,GOj4e2ekv0y5oIPpmSQkew,
55013,27171,540,200,1,N,N,WS_Open,3,Service Cutover,,55010,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,cQlbLbzTI0K//CH2vpfs/w,talmx6nDqEW3Ufu+mwsJiQ,
55014,27171,540,300,1,N,N,WS_Open,4,SCADA,,55010,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,Phq4SUeit0yBqz0Za5gG0g,LBLfZe31SUymKf9DI8Dqzw,
55015,27171,540,400,1,N,N,WS_Open,5,Substation,,55010,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,p10cIAuxmEmoDKrdskcbxA,qUpwOzgpEUaDeJh5jzks2g,
55016,27171,540,500,1,N,N,WS_Open,6,OH RFS,,55010,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,hN5HSxg6AU2b1NYMx0A+lw,YaOAEw/hQEm24+iax2HjFQ,
55017,27171,540,600,1,N,N,WS_Open,7,(New WBS),,55010,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,EWd+3N9PckqEcIU03aH9Jw,tYmCPAWIqE+1aaH2qCnY1Q,
55018,27171,540,1100,1,N,N,WS_Open,12,Closeout,,54991,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,44q88sI07kaLCU+DokBorg,M+iFunV6MUSkpl+js3mljw,
55019,27171,540,0,1,N,N,WS_Open,1,Technical,,55018,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,vz55SiLqtkuj7lw/PivzMw,BM0ttEtzI02+9x7RE28znA,
55020,27171,540,100,1,N,N,WS_Open,2,Accounting,,55018,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,hYgMyOMjHUyE23ldr4LWcg,y6cYDJ8/vEipsXsGBl76Ng,
55021,27172,540,148,1,Y,N,WS_Open,P09-1,Project 9,,54780,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,WH05aJ7ZAkGizqsB723mmg,,
55022,27172,540,0,1,N,N,WS_Open,1,Scoping,,55021,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,nOi6i2XDy0mxo/9qnFF74w,+6BFOcKAaEWolwEhn3F2UA,
55023,27172,540,100,1,N,N,WS_Open,2,Planning,,55021,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,RJYRQVOvMECrv7EeUdYnLA,eodiF7gOi0y+LfbFYSYq4w,
55024,27172,540,200,1,N,N,WS_Open,3,Design,,55021,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,aAhydLgSakuaTn1E6Z61dA,wV/QPj3GLEWBaXLer0pawQ,
55025,27172,540,0,1,N,N,WS_Open,6,"Geotech, Seismic and Potholing",,55024,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,xqhJUcZPbUifzqrMLoBuOw,xLICaAUboEKuoe1KBd9Vrw,
55026,27172,540,1,1,N,N,WS_Open,1,Civil Design,,55024,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,65GBtg3iYkqlgc3vsjyxBA,LOCxrw+6TEKmB0Ehdvhdrg,
55027,27172,540,2,1,N,N,WS_Open,2,Electrical Design,,55024,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,o3QNklMtjUSdBHOQwbhWQw,WK/r4q5P3kmaBJVv6lObHA,
55028,27172,540,3,1,N,N,WS_Open,3,Service Cutover Design,,55024,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,JlZU2M6GG0KZxKLvg6LKuQ,oahKXR4eTU2aT1S1QAI/TA,
55029,27172,540,4,1,N,N,WS_Open,4,Substation Engineering Design,,55024,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,TyFwwCagV0SlbO40YAaYvg,oJwgvAXAe0qaEF1twbaV4A,
55030,27172,540,5,1,N,N,WS_Open,5,Remove from Service (Existing OH) Design,,55024,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,9dTcfXUvzkaUR/+mgJ5gGA,bzg4KOzNPkaEy18aHP9LeA,
55031,27172,540,300,1,N,N,WS_Open,4,Procurement,,55021,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,u7NskJennEGtjeg8gPXo+Q,1quRH82uIE6rfd6/cn4faA,
55032,27172,540,400,1,N,N,WS_Open,5,Permitting,,55021,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,tavONEO31EeLTmJQ6pYpqg,zZoxQjIzTEKNhpDOfySHcw,
55033,27172,540,500,1,N,N,WS_Open,6,Public Affairs,,55021,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,0GXfeBzsqECdKkI58o1AbQ,87ncrJLIwUOkh6JVT8y8jQ,
55034,27172,540,600,1,N,N,WS_Open,7,Land Services,,55021,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,wjegCX8VZ0y1X++Pi0YgDw,o1dqMXXbLk+2Jwc1WLa40Q,
55035,27172,540,700,1,N,N,WS_Open,8,Environmental,,55021,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,W7Sr6SO+M0yRWrWesTZNIw,iDMaMVwAHkWwe1g6/iVGog,
55036,27172,540,800,1,N,N,WS_Open,9,Bid and Award - Contracting,,55021,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,8TLwLEaSZkyh0wqaJn6IDw,5WgkcXrHy0eTv3PXBmJyZQ,
55037,27172,540,0,1,N,N,WS_Open,1,Civil Contractor,,55036,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,LQ3Ajwz7ZEe7q7UXIYHMkw,aj5Pp0QHeECL97902SZ2JQ,
55038,27172,540,100,1,N,N,WS_Open,2,Electrical Contractor,,55036,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,XWL+W+2MAUGQIqdFcEAGJg,9UzoHfZt7UyBd+Eh6Uj2EQ,
55039,27172,540,900,1,N,N,WS_Open,10,Pre-Construction,,55021,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,MdEWLEhjSkCHr1LGTd0M/A,8vBg+ylBxECRxh1v3xxrjA,
55040,27172,540,1000,1,N,N,WS_Open,11,Construction,,55021,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,Bw5jKl3DuEmZ9kA9QDDOVw,KMAtz87TqEyAxNvVTrG4BA,
55041,27172,540,0,1,N,N,WS_Open,1,Civil Construction,,55040,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,ZUNQ2V1XGEaSsTEDs1QRQQ,eTcSYCF/eky5JD70lBujEA,
55042,27172,540,100,1,N,N,WS_Open,2,Electrical Construction,,55040,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,EZoeNEejS0Wijp0szvM+Fg,vCYJ+9eX8k2/ymKL7sipYg,
55043,27172,540,200,1,N,N,WS_Open,3,Service Cutover,,55040,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,g54taJyovUehlR1IRILUyQ,v18KSlqCtUujZvf7guvTGQ,
55044,27172,540,300,1,N,N,WS_Open,4,SCADA,,55040,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,6VersSraeUuqgj1xZjuBAw,GizkdSOQqkOed2vZxLpL1w,
55045,27172,540,400,1,N,N,WS_Open,5,Substation,,55040,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,5olw8jbQYE6QkW+e4sJzFQ,8N3uTZ7RLEy2iWP7HBP09g,
55046,27172,540,500,1,N,N,WS_Open,6,OH RFS,,55040,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,DmOS+i9Iwk2FrknElFkOBA,6fdUmRW1/EWkMuicBGaB7A,
55047,27172,540,600,1,N,N,WS_Open,7,(New WBS),,55040,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,LpMqT5JrPUKNFzYqm7zZAA,FmT3He0ywEaDTdyWEZ/cAg,
55048,27172,540,1100,1,N,N,WS_Open,12,Closeout,,55021,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,PNZhgFh6mEqfmke88ibQ9g,tEJGQlV1YU+HdIZoEiPIWA,
55049,27172,540,0,1,N,N,WS_Open,1,Technical,,55048,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,MCaXGL69n0SqT8yGi/a6pw,rEhT54t3rESx0wqIzYk4IA,
55050,27172,540,100,1,N,N,WS_Open,2,Accounting,,55048,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,Td+azNtx0UyhUs3Zd6X4Kg,+DyruQU26USR5o0XB7xXFA,
55051,27173,540,101,1,Y,N,WS_Open,P10-1,Project 10,,54780,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,8TwOksueQUCn8jtnibF96w,,
55052,27173,540,0,1,N,N,WS_Open,1,Scoping,,55051,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,cKtwQ8enLUGbGOYdhHESdQ,TTUX2j0nVUKI0gDiX3+3xg,
55053,27173,540,100,1,N,N,WS_Open,2,Planning,,55051,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,2cFJcSbaeEaFiefSMrkUJg,by5E8/MddUGa4+Zi3p6UBg,
55054,27173,540,200,1,N,N,WS_Open,3,Design,,55051,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,cV2P2Zkc6EegQr3VFF4+NQ,yomIASRQiUqWXekiArzDmg,
55055,27173,540,0,1,N,N,WS_Open,6,"Geotech, Seismic and Potholing",,55054,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,ya+FUtfr80Kbig16triCeg,RVrMHWpqPEeqVsDCHPnBNQ,
55056,27173,540,1,1,N,N,WS_Open,1,Civil Design,,55054,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,X6pxHrh2lkSVyxJrG4oNtg,HI3HsoNuR0qOlT5jUrktxA,
55057,27173,540,2,1,N,N,WS_Open,2,Electrical Design,,55054,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,cXEP4KM5kkq+Gw0HCFWEig,zEHUokSZnU+MVFFWJw/O+Q,
55058,27173,540,3,1,N,N,WS_Open,3,Service Cutover Design,,55054,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,fjobeXbIKkyVWtj+qbcPHw,bayt5swjCEKLtBql1f9ENg,
55059,27173,540,4,1,N,N,WS_Open,4,Substation Engineering Design,,55054,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,EhDO75edfEyCzT4zwE30dw,YjoglgxMbEOvgHXc+bTlsA,
55060,27173,540,5,1,N,N,WS_Open,5,Remove from Service (Existing OH) Design,,55054,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,uiv4jUC0akmcg1BR/SMTVw,YTKS1d2WvUS2X6kCZf0b9Q,
55061,27173,540,300,1,N,N,WS_Open,4,Procurement,,55051,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,WtNqRkRAwkaehYX8B5p+DA,Xu1P4GEc3kW7AyQpouoKFQ,
55062,27173,540,400,1,N,N,WS_Open,5,Permitting,,55051,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,x61WVVEVvEG3luEYDSZmuQ,s2trT3d9OkmiRw/6W704yw,
55063,27173,540,500,1,N,N,WS_Open,6,Public Affairs,,55051,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,uSEP6XOdkESL7irctnFGfQ,r4YbdrPCNEeoB9IYsOh/uQ,
55064,27173,540,600,1,N,N,WS_Open,7,Land Services,,55051,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,568gtazLzk2mwi8VYr/XgQ,1SlKecdbUUOKaJS/UnszsQ,
55065,27173,540,700,1,N,N,WS_Open,8,Environmental,,55051,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,KXvSRcLHb06/5G+6D1I16w,D/YNtoPBVUOR1ZvzFHQt0Q,
55066,27173,540,800,1,N,N,WS_Open,9,Bid and Award - Contracting,,55051,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,ApxylCH4I0GlhxvBxNOQxw,M76IGAiLrkmbOIoBNKEPUQ,
55067,27173,540,0,1,N,N,WS_Open,1,Civil Contractor,,55066,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,8bHD0YxzLUS8l3H1m4AX+g,qqLhhOdGW0eGcVbwoBf06w,
55068,27173,540,100,1,N,N,WS_Open,2,Electrical Contractor,,55066,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,DY7EPhn46Uu5w73GjxHbhA,mGFVkPXHika2HoRJiiS1lQ,
55069,27173,540,900,1,N,N,WS_Open,10,Pre-Construction,,55051,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,93gQOZ2kHUCvLDtYM/xDjw,UUMTtgUW40mPnY9K+IZw7Q,
55070,27173,540,1000,1,N,N,WS_Open,11,Construction,,55051,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,HWzW9p8wokOjROs8cNFfnw,gyufhmvfTUK9tEn5Y8wdCg,
55071,27173,540,0,1,N,N,WS_Open,1,Civil Construction,,55070,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,ayIB3XounkmgDLNFSHTQBw,Esl+VXPLIk+8VO/YIsoKdA,
55072,27173,540,100,1,N,N,WS_Open,2,Electrical Construction,,55070,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,6Ecrb74mNk2aiYZ/VIdeZA,R1BbOP2bVkOn3inKfGFAAg,
55073,27173,540,200,1,N,N,WS_Open,3,Service Cutover,,55070,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,PlRokQDhpkiguDgwYoZwzg,9VYFsjjuoEmQ8nmLl2l2Pw,
55074,27173,540,300,1,N,N,WS_Open,4,SCADA,,55070,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,WVJat3Ei4k26rPBdQ7x3SA,zmr8aHBvfE+5YecrrqmWfw,
55075,27173,540,400,1,N,N,WS_Open,5,Substation,,55070,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,jArh3E9pt0aW9GaRvjg0ww,3TwnIl/6hk+2S7zxqZ4qLA,
55076,27173,540,500,1,N,N,WS_Open,6,OH RFS,,55070,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,LGcC3ah2yU+NsJSFgg3TyQ,tNMWqLPBqkqLwViFUkYmDQ,
55077,27173,540,600,1,N,N,WS_Open,7,(New WBS),,55070,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,bRo8W8Tgl0OJMyD+jK0MyQ,Zpc8luS2I06TCygqfn283w,
55078,27173,540,1100,1,N,N,WS_Open,12,Closeout,,55051,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,ETxj+kiPJUiqry6k698fUQ,wEkNWTfK90O4/wGdFd+sog,
55079,27173,540,0,1,N,N,WS_Open,1,Technical,,55078,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,BuliXizfEEqDoDPf0SF3Dg,Ta3jdHPoL0OgJ6bB3ZBI0w,
55080,27173,540,100,1,N,N,WS_Open,2,Accounting,,55078,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,eXpLEibHAEGU4OHDXcjgJg,+k6lkogzn023MoEpiv8kxw,
55081,27174,540,102,1,Y,N,WS_Open,P11-1,Project 11,,54780,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,jIEvdZZaAUKiz4wzOYf8nQ,,
55082,27174,540,0,1,N,N,WS_Open,1,Scoping,,55081,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,WX5jHCqc/kK2PezcrYuTUA,WfaR0yteakKfEsDcvT+6mg,
55083,27174,540,100,1,N,N,WS_Open,2,Planning,,55081,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,ZJk1N2Fz/k6SaLd9KekcqQ,8rag8faue0m3X6uqjlEhXQ,
55084,27174,540,200,1,N,N,WS_Open,3,Design,,55081,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,xUKUvGRko0m+721Lj41qAA,RV/AO0CL20uXj4HfXYt6vQ,
55085,27174,540,0,1,N,N,WS_Open,6,"Geotech, Seismic and Potholing",,55084,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,5sWV0xhilESifKlPuzdYog,Fw7TKZCaGEWzFdGitxPb8g,
55086,27174,540,1,1,N,N,WS_Open,1,Civil Design,,55084,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,Cx0mT0TyO02VD/B3VYrfjA,BvKhJ+TyzU2vRrQO4MnJnw,
55087,27174,540,2,1,N,N,WS_Open,2,Electrical Design,,55084,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,u9LSJK5CtUyb9uZ+gYmIVQ,4uoMdmtV9UONRQ8ybSYhOQ,
55088,27174,540,3,1,N,N,WS_Open,3,Service Cutover Design,,55084,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,e8acz6UxKUO9wGTd5LUtrA,ZUBN7t0CIEyT4eG8VPXH3A,
55089,27174,540,4,1,N,N,WS_Open,4,Substation Engineering Design,,55084,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,UPEfw+xfck66HGeRxo92EQ,3HRhncC0lk+dj38T6xgwrQ,
55090,27174,540,5,1,N,N,WS_Open,5,Remove from Service (Existing OH) Design,,55084,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,MNYLFDJPX0GcHqY5QVAWow,p9GGUbpbMkaV7HJyOWcVWw,
55091,27174,540,300,1,N,N,WS_Open,4,Procurement,,55081,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,6HiFc5AL2kC2P4wu4Hq7AQ,AupRV4Pcdk2ZhBjAfvBkzw,
55092,27174,540,400,1,N,N,WS_Open,5,Permitting,,55081,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,kYO87Q0fG0iUdjvOjN6E3w,e4pZ9Ku4L0Kt70Q7Ra01lQ,
55093,27174,540,500,1,N,N,WS_Open,6,Public Affairs,,55081,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,dGhH5AdnhUmiz4GVH2pERA,Fy4sJyP3q06hjHaRl0Euqg,
55094,27174,540,600,1,N,N,WS_Open,7,Land Services,,55081,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,qxkdHeK2VUSEp/ABQ/kc7g,cS9HcDodGkaflXVnnjvS5A,
55095,27174,540,700,1,N,N,WS_Open,8,Environmental,,55081,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,CIl4Yy33AkWwVkDs5HD6vA,BO3T8eT+9EKwcgaoMngvng,
55096,27174,540,800,1,N,N,WS_Open,9,Bid and Award - Contracting,,55081,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,VOYuVHw5g0aARujBuEgPUw,7r5SLc4JTU+wXYxEGvAf/A,
55097,27174,540,0,1,N,N,WS_Open,1,Civil Contractor,,55096,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,lgTbyY/NEU6LPYp9TzRL5g,jLglS50duk2FIAeHk4iCVg,
55098,27174,540,100,1,N,N,WS_Open,2,Electrical Contractor,,55096,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,psGu7TnUi0KzBvYdIdminw,iwDTD9x64UanXXfJCVMuDA,
55099,27174,540,900,1,N,N,WS_Open,10,Pre-Construction,,55081,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,bGLYcKsWY0y5Z50NXxHLDg,6X38Ifp7oUmEoklYt/C5Zg,
55100,27174,540,1000,1,N,N,WS_Open,11,Construction,,55081,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,yqe5Kfo93E2AZiLAc2NAjQ,kjyyoZ9e20ySPuiHX7BtXw,
55101,27174,540,0,1,N,N,WS_Open,1,Civil Construction,,55100,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,jyCk3wv4QkWdJvcddIvXPg,FN1R4w+n5EGuJCkdmxPcdQ,
55102,27174,540,100,1,N,N,WS_Open,2,Electrical Construction,,55100,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,6bLKWfFQcE2gbtN3z6O+Rg,eV/eHfWGwU6zwmgHD0G5Kw,
55103,27174,540,200,1,N,N,WS_Open,3,Service Cutover,,55100,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,q1zHdIgKOk+vnIEte8yHWQ,x1DFWgLFtE+siZTAhJCCAA,
55104,27174,540,300,1,N,N,WS_Open,4,SCADA,,55100,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,hE3hqsV0UEqMScnZ6+61LQ,E+hsgv0vaESk/cQNwmNe6g,
55105,27174,540,400,1,N,N,WS_Open,5,Substation,,55100,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,HxAzVKWj/UGqfTJ4hNkowg,w0Rrk6TB60mYxIiKeVM44g,
55106,27174,540,500,1,N,N,WS_Open,6,OH RFS,,55100,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,BFOsPBxFgE2Fj7zhleycBg,//EcOlAQ10qbB7Ax1GJlQA,
55107,27174,540,600,1,N,N,WS_Open,7,(New WBS),,55100,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,Z9kEGiOFKU2tvheE2mr9eQ,/+Rnkll0bE2VM73XuKeLPw,
55108,27174,540,1100,1,N,N,WS_Open,12,Closeout,,55081,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,qp2sy3n9xkOYpZcp3KlyJg,ogzeJR9ub0ejnlnNbelm/g,
55109,27174,540,0,1,N,N,WS_Open,1,Technical,,55108,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,VkH8gLkp8UmJq0WJgochsg,Agqydwqiz06nxLithv6A4g,
55110,27174,540,100,1,N,N,WS_Open,2,Accounting,,55108,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,+AY0IAwdhUCT6+1b/gJKfw,M5KkPUEAskaZ3Va05abE5g,
55111,27175,540,103,1,Y,N,WS_Open,P12-1,Project 12,,54780,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,P6YfLeUat0eDeACYFbaCDQ,,
55112,27175,540,0,1,N,N,WS_Open,1,Scoping,,55111,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,jEI9Mr31R0iT5AVH7c7VBw,f1nI0JDYWkSB/ByOSgtaQw,
55113,27175,540,100,1,N,N,WS_Open,2,Planning,,55111,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,f2eDSZB1l0qk0mN8R6cz7g,dIuJ7Dy4XES0wvBAFszKBA,
55114,27175,540,200,1,N,N,WS_Open,3,Design,,55111,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,AR/7yanupU+JDLDcAYeR5w,yQvY2YcKfU+DlrfIC1tk/A,
55115,27175,540,0,1,N,N,WS_Open,6,"Geotech, Seismic and Potholing",,55114,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,WGX3R/0B5kW5tjo8grZllA,D0XMCe9ISUibyseBHstQjg,
55116,27175,540,1,1,N,N,WS_Open,1,Civil Design,,55114,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,+lDFWIlnok+0PJ7o5ChHiQ,McP/30ShGk+sds/r/Sfu2g,
55117,27175,540,2,1,N,N,WS_Open,2,Electrical Design,,55114,6,0.88,0.0000,0.0000,,,,,,EC_Cmp_pct,EE_Rem_hr,ic0k6xyJrkWshDE5MSkBBw,9okjP0nSV02X6Cw4k1xYXg,
